stm_sap_meld_ddt,stm_geo_mld,stm_equipm_soort_mld,stm_equipm_nr_mld,stm_prioriteit,stm_aanngeb_dd,stm_oorz_groep,stm_oorz_code,stm_contractgeb_gst,stm_techn_gst,stm_progfh_in_duur,stm_progfh_t_fh
1138785586000000000,523,INTLOCKUNT,10643160.0,2.0,1138752000000000000,ONR-DERD,149.0,9.0,E,60.0,66.0
1138792491000000000,534,WISSEL,10101196.0,2.0,1138752000000000000,TECHONV,213.0,1.0,B,30.0,39.0
1138792499000000000,38,OVERWEG,10211496.0,2.0,1138752000000000000,ONR-DERD,145.0,30.0,S,30.0,5.0
1138794563000000000,211,OVERWEG,10211320.0,2.0,1138752000000000000,ONR-DERD,145.0,29.0,S,60.0,19.0
1138796817000000000,586,WISSEL,10266293.0,2.0,1138752000000000000,TECHONV,221.0,9.0,B,135.0,69.0
1138797823000000000,212,SEIN,10219726.0,2.0,1138752000000000000,TECHONV,215.0,30.0,S,46.0,36.0
1138799207000000000,550,WISSEL,10201650.0,2.0,1138752000000000000,TECHONV,213.0,36.0,S,61.0,38.0
1138800328000000000,501,SEIN,10221740.0,2.0,1138752000000000000,TECHONV,215.0,37.0,S,32.0,15.0
1138812905000000000,531,WISSEL,10266029.0,2.0,1138752000000000000,TECHONV,212.0,13.0,S,139.0,9.0
1138814814000000000,54,DETGRSSSL,10574907.0,2.0,1138752000000000000,TECHONV,227.0,23.0,S,90.0,91.0
1138818906000000000,109,OVERWEG,10247796.0,2.0,1138752000000000000,ONR-DERD,145.0,16.0,S,30.0,18.0
1138819691000000000,614,WISVERWINS,10124741.0,2.0,1138752000000000000,TECHONV,241.0,21.0,B,61.0,34.0
1138819822000000000,7,OVERWEG,10210930.0,2.0,1138752000000000000,TECHONV,221.0,37.0,S,90.0,47.0
1138821363000000000,502,WISSEL,10201267.0,2.0,1138752000000000000,TECHONV,223.0,35.0,S,60.0,30.0
1138837879000000000,478,OVERWEG,10578255.0,5.0,1138752000000000000,TECHONV,298.0,4.0,S,120.0,77.0
1138852935000000000,20,OVERWEG,10211343.0,5.0,1138838400000000000,TECHONV,240.0,29.0,S,30.0,30.0
1138869853000000000,926,WISSEL,10202449.0,4.0,1138838400000000000,TECHONV,203.0,34.0,B,56.0,365.0
1138870348000000000,555,WISSEL,10101432.0,4.0,1138838400000000000,TECHONV,242.0,3.0,B,36.0,10.0
1138874246000000000,618,WISSEL,10121396.0,2.0,1138838400000000000,TECHONV,213.0,24.0,S,60.0,181.0
1138876054000000000,59,HEKWERK,10657604.0,4.0,1138838400000000000,ONR-DERD,140.0,25.0,B,61.0,35.0
1138878607000000000,163,WISSEL,10519332.0,4.0,1138838400000000000,ONR-DERD,145.0,5.0,S,33.0,11.0
1138880760000000000,520,DETGRSSSL,10142135.0,2.0,1138838400000000000,TECHONV,215.0,26.0,B,81.0,209.0
1138884642000000000,115,OVERWEG,10020983.0,5.0,1138838400000000000,ONR-DERD,142.0,3.0,S,111.0,18.0
1138887201000000000,545,WISSEL,10121055.0,2.0,1138838400000000000,TECHONV,213.0,19.0,S,84.0,39.0
1138887660000000000,553,DETGRSSSL,10142419.0,2.0,1138838400000000000,ONR-RIB,133.0,25.0,S,45.0,14.0
1138889396000000000,54,3KVKABELSY,10166684.0,2.0,1138838400000000000,TECHONV,212.0,23.0,E,60.0,66.0
1138894682000000000,607,ELECGREN,10637968.0,5.0,1138838400000000000,TECHONV,221.0,30.0,S,159.0,132.0
1138898628000000000,555,SEIN,10036019.0,2.0,1138838400000000000,ONR-DERD,149.0,3.0,S,28.0,21.0
1138899297000000000,544,DETECTREIN,10621387.0,2.0,1138838400000000000,TECHONV,219.0,20.0,B,63.0,80.0
1138900827000000000,55,SEIN,10143328.0,2.0,1138838400000000000,TECHONV,215.0,24.0,S,19.0,16.0
1138926033000000000,18,OVERWEG,10211776.0,2.0,1138924800000000000,WEER,186.0,31.0,S,78.0,14.0
1138933911000000000,613,WISSEL,10202147.0,2.0,1138924800000000000,WEER,183.0,29.0,B,45.0,15.0
1138939424000000000,525,WISSEL,10265704.0,2.0,1138924800000000000,TECHONV,225.0,9.0,B,62.0,297.0
1138943067000000000,533,INTLOCKUNT,10657306.0,2.0,1138924800000000000,ONR-RIB,135.0,14.0,S,171.0,65.0
1138947600000000000,123,WISSEL,10120224.0,4.0,1138924800000000000,TECHONV,213.0,20.0,S,90.0,34.0
1138950338000000000,555,RISANALOOG,10002741.0,4.0,1138924800000000000,TECHONV,213.0,3.0,T,52.0,6.0
1138953026000000000,89,SEIN,10286461.0,5.0,1138924800000000000,WEER,183.0,12.0,S,30.0,14.0
1138955190000000000,525,SPOORSPS,10724668.0,2.0,1138924800000000000,TECHONV,227.0,9.0,B,88.0,40.0
1138955217000000000,503,WISSEL,10201325.0,2.0,1138924800000000000,WEER,187.0,31.0,B,61.0,44.0
1138955653000000000,118,SPOORBRUG,10000735.0,4.0,1138924800000000000,TECHONV,215.0,5.0,S,30.0,24.0
1138956840000000000,119,DETGRSSSL,10735867.0,4.0,1138924800000000000,TECHONV,218.0,5.0,S,90.0,52.0
1138958552000000000,203,SPOORBRUG,10240066.0,5.0,1138924800000000000,WEER,183.0,34.0,K,60.0,41.0
1138961630000000000,34,OVERWEG,10211534.0,2.0,1138924800000000000,TECHONV,221.0,30.0,S,45.0,12.0
1138962405000000000,118,OVERWEG,10021014.0,2.0,1138924800000000000,ONR-DERD,140.0,5.0,S,156.0,124.0
1138967724000000000,123,OVERWEG,10145513.0,4.0,1138924800000000000,ONR-DERD,140.0,20.0,S,28.0,14.0
1138969645000000000,555,WISSEL,10101369.0,2.0,1138924800000000000,TECHONV,213.0,3.0,B,25.0,42.0
1138974540000000000,123,SYSTBOVENL,10646536.0,2.0,1138924800000000000,ONR-DERD,145.0,20.0,E,60.0,47.0
1138975529000000000,950,WISSEL,10646010.0,5.0,1138924800000000000,TECHONV,213.0,4.0,S,60.0,26.0
1138976116000000000,47,SNSCHAKAUT,10182880.0,5.0,1138924800000000000,TECHONV,221.0,28.0,E,17.0,68.0
1138978713000000000,52,SEIN,10143106.0,2.0,1138924800000000000,TECHONV,215.0,27.0,S,12.0,16.0
1138983000000000000,119,DETGRSSSL,10027562.0,5.0,1138924800000000000,TECHONV,218.0,5.0,S,64.0,279.0
1138987747000000000,588,SNSCHAKAUT,10252833.0,5.0,1138924800000000000,TECHONV,218.0,9.0,E,120.0,67.0
1138999565000000000,508,SEIN,10544619.0,2.0,1138924800000000000,WEER,183.0,30.0,S,36.0,8.0
1139006040000000000,118,WISSEL,10303967.0,2.0,1138924800000000000,WEER,183.0,5.0,S,62.0,31.0
1139007281000000000,18,OVERWEG,10211749.0,2.0,1138924800000000000,ONR-RIB,135.0,31.0,S,90.0,47.0
1139010331000000000,542,WISSEL,10519307.0,2.0,1138924800000000000,WEER,183.0,5.0,S,60.0,12.0
1139014980000000000,107,WISSELSTEL,10721264.0,2.0,1139011200000000000,ONR-DERD,147.0,2.0,S,36.0,20.0
1139028960000000000,55,OVERWEG,10145280.0,2.0,1139011200000000000,ONR-DERD,145.0,24.0,S,58.0,37.0
1139034078000000000,204,3KVOMVCENT,10179399.0,5.0,1139011200000000000,TECHONV,221.0,34.0,E,72.0,103.0
1139034357000000000,555,WISSEL,10101368.0,2.0,1139011200000000000,TECHONV,220.0,3.0,S,60.0,62.0
1139036353000000000,115,DETGRSSSL,10026866.0,2.0,1139011200000000000,ONR-RIB,133.0,3.0,S,60.0,17.0
1139040734000000000,93,OVERWEG,10247848.0,2.0,1139011200000000000,ONR-RIB,133.0,12.0,S,74.0,98.0
1139048640000000000,586,TREINBEINV,10282748.0,2.0,1139011200000000000,ONR-DERD,151.0,9.0,S,61.0,29.0
1139053729000000000,630,WISSEL,10266795.0,2.0,1139011200000000000,ONR-DERD,144.0,17.0,S,61.0,32.0
1139054895000000000,206,OVERWEG,10211210.0,2.0,1139011200000000000,ONR-DERD,145.0,33.0,S,29.0,25.0
1139056380000000000,123,SEIN,10144003.0,2.0,1139011200000000000,TECHONV,215.0,20.0,S,30.0,27.0
1139066400000000000,12,SEIN,10221108.0,2.0,1139011200000000000,TECHONV,215.0,35.0,S,30.0,10.0
1139068440000000000,94,SEIN,10286584.0,2.0,1139011200000000000,TECHONV,221.0,13.0,S,30.0,23.0
1139069160000000000,55,OVERWEG,10145287.0,2.0,1139011200000000000,ONR-DERD,145.0,24.0,S,60.0,251.0
1139070338000000000,35,SEIN,10285928.0,5.0,1139011200000000000,TECHONV,225.0,16.0,S,30.0,18.0
1139072382000000000,555,TBHHARDW,10056002.0,2.0,1139011200000000000,ONR-RIB,133.0,4.0,S,104.0,79.0
1139073107000000000,18,SEIN,10544959.0,2.0,1139011200000000000,TECHONV,215.0,31.0,S,30.0,15.0
1139082900000000000,84,SEIN,10286311.0,2.0,1139011200000000000,TECHONV,221.0,9.0,S,90.0,24.0
1139084040000000000,630,WISSEL,10266795.0,2.0,1139011200000000000,TECHONV,221.0,17.0,S,240.0,117.0
1139085360000000000,80,SEIN,10286244.0,2.0,1139011200000000000,ONR-RIB,135.0,10.0,S,173.0,92.0
1139090880000000000,506,INTLOCKUNT,10283178.0,2.0,1139011200000000000,ONR-RIB,133.0,12.0,S,61.0,63.0
1139100480000000000,924,DETGRSSSL,10684675.0,2.0,1139097600000000000,TECHONV,221.0,4.0,B,98.0,48.0
1139101920000000000,585,AARDFTDET,10553258.0,4.0,1139097600000000000,TECHONV,218.0,11.0,S,46.0,10.0
1139105340000000000,135,KABEL10_25,10254585.0,2.0,1139097600000000000,TECHONV,221.0,11.0,E,75.0,99.0
1139107860000000000,107,BEV_KABEL,10116361.0,5.0,1139097600000000000,ONR-RIB,133.0,2.0,S,60.0,32.0
1139108160000000000,586,WISSEL,10266396.0,4.0,1139097600000000000,ONR-DERD,150.0,9.0,B,90.0,39.0
1139110560000000000,618,TRGELIJKR,10161607.0,4.0,1139097600000000000,TECHONV,220.0,24.0,E,189.0,53.0
1139119020000000000,127,SEIN,10144214.0,4.0,1139097600000000000,TECHONV,215.0,18.0,S,30.0,20.0
1139122980000000000,17,OVERWEG,10211705.0,5.0,1139097600000000000,ONR-DERD,145.0,29.0,S,15.0,9.0
1139130360000000000,501,DEPOTVOED,10551947.0,5.0,1139097600000000000,TECHONV,215.0,37.0,E,72.0,6.0
1139132220000000000,539,WISSEL,10101335.0,5.0,1139097600000000000,TECHONV,203.0,3.0,B,30.0,16.0
1139132340000000000,128,WISSEL,10266258.0,2.0,1139097600000000000,ONR-RIB,133.0,11.0,B,30.0,47.0
1139134260000000000,550,WISSEL,10201650.0,2.0,1139097600000000000,TECHONV,221.0,36.0,B,60.0,25.0
1139141340000000000,96,BALLAST,10725006.0,4.0,1139097600000000000,ONR-RIB,133.0,10.0,B,180.0,44.0
1139144640000000000,206,WISSEL,10200960.0,2.0,1139097600000000000,TECHONV,222.0,33.0,S,83.0,87.0
1139146140000000000,13,OVERWEG,10211060.0,2.0,1139097600000000000,ONR-DERD,140.0,34.0,S,30.0,28.0
1139146560000000000,608,WISSEL,10201987.0,1.0,1139097600000000000,TECHONV,221.0,31.0,S,100.0,46.0
1139147280000000000,586,WISSEL,10266361.0,2.0,1139097600000000000,TECHONV,218.0,9.0,S,90.0,71.0
1139147640000000000,612,WISSEL,10202135.0,2.0,1139097600000000000,TECHONV,203.0,29.0,S,60.0,44.0
1139148420000000000,120,TREINBEINV,10145735.0,2.0,1139097600000000000,TECHONV,221.0,19.0,S,91.0,57.0
1139151300000000000,95,OVERWEG,10247807.0,2.0,1139097600000000000,TECHONV,220.0,12.0,S,60.0,23.0
1139154420000000000,528,WISSEL,10265843.0,2.0,1139097600000000000,TECHONV,226.0,12.0,S,60.0,82.0
1139169780000000000,73,SEIN,10285996.0,2.0,1139097600000000000,TECHONV,230.0,6.0,S,30.0,40.0
1139174940000000000,120,SPOORBRUG,10469367.0,1.0,1139097600000000000,ONR-DERD,140.0,19.0,K,119.0,259.0
1139183460000000000,2,WISSEL,10578241.0,5.0,1139097600000000000,TECHONV,218.0,37.0,S,60.0,35.0
1139198820000000000,950,DETGRSSSL,10524661.0,5.0,1139184000000000000,TECHONV,215.0,4.0,S,91.0,11.0
1139204400000000000,542,WISSEL,10636254.0,2.0,1139184000000000000,TECHONV,230.0,5.0,B,60.0,68.0
1139206020000000000,552,WISSEL,10201716.0,2.0,1139184000000000000,ONR-DERD,145.0,37.0,S,31.0,19.0
1139209380000000000,123,OVERWEG,10145512.0,2.0,1139184000000000000,TECHONV,203.0,20.0,S,60.0,271.0
1139210640000000000,506,WISSEL,10265435.0,2.0,1139184000000000000,TECHONV,213.0,12.0,S,53.0,37.0
1139214720000000000,211,OVERWEG,10211330.0,2.0,1139184000000000000,TECHONV,219.0,29.0,B,5.0,5.0
1139219040000000000,101,WISSEL,10689076.0,2.0,1139184000000000000,TECHONV,221.0,14.0,S,157.0,106.0
1139220660000000000,531,SNSCHAKAUT,10253030.0,4.0,1139184000000000000,ONR-RIB,135.0,13.0,E,119.0,208.0
1139221380000000000,542,SEIN,10035571.0,5.0,1139184000000000000,TECHONV,218.0,5.0,S,14.0,5.0
1139221920000000000,47,SEIN,10142981.0,4.0,1139184000000000000,TECHONV,215.0,21.0,S,60.0,449.0
1139224680000000000,555,DETGRSSSL,10026561.0,5.0,1139184000000000000,TECHONV,215.0,3.0,S,31.0,19.0
1139227080000000000,485,WISSEL,10265279.0,4.0,1139184000000000000,ONR-DERD,144.0,9.0,B,60.0,18.0
1139228520000000000,43,DETECTREIN,10621332.0,2.0,1139184000000000000,ONR-RIB,135.0,22.0,S,165.0,229.0
1139232180000000000,608,WISSEL,10201983.0,2.0,1139184000000000000,TECHONV,221.0,31.0,S,96.0,12.0
1139234640000000000,64,HEKWERK,10523677.0,4.0,1139184000000000000,ONR-DERD,145.0,26.0,B,120.0,80.0
1139235480000000000,506,WISSEL,10265457.0,2.0,1139184000000000000,TECHONV,227.0,12.0,S,57.0,68.0
1139236260000000000,70,SPRVIADUCT,10592372.0,4.0,1139184000000000000,TECHONV,221.0,26.0,K,102.0,70.0
1139245860000000000,93,SEIN,10286546.0,2.0,1139184000000000000,TECHONV,225.0,12.0,S,60.0,30.0
1139251680000000000,537,OVERWEG,10247733.0,5.0,1139184000000000000,TECHONV,221.0,81.0,S,10.0,39.0
1139254800000000000,620,GESPREKREG,10563477.0,2.0,1139184000000000000,TECHONV,294.0,7.0,T,75.0,35.0
1139260080000000000,57,WISSEL,10119965.0,2.0,1139184000000000000,TECHONV,213.0,24.0,S,60.0,36.0
1139269020000000000,913,WISSEL,10200610.0,2.0,1139184000000000000,ONR-DERD,144.0,35.0,B,129.0,79.0
1139269680000000000,586,WISSEL,10266402.0,2.0,1139184000000000000,TECHONV,201.0,9.0,B,91.0,45.0
1139285580000000000,528,DETGRSSSL,10302553.0,4.0,1139270400000000000,ONR-DERD,145.0,12.0,B,47.0,7.0
1139308080000000000,102,OVERWEG,10247711.0,2.0,1139270400000000000,ONR-DERD,145.0,81.0,S,55.0,15.0
1139317800000000000,924,DETGRSSSL,10684525.0,5.0,1139270400000000000,WEER,182.0,4.0,S,120.0,169.0
1139317860000000000,950,DETGRSSSL,10530743.0,2.0,1139270400000000000,TECHONV,218.0,4.0,S,60.0,52.0
1139331180000000000,132,SEIN,10035576.0,2.0,1139270400000000000,WEER,182.0,3.0,S,81.0,5.0
1139332800000000000,17,SEIN,10544926.0,5.0,1139270400000000000,ONR-DERD,145.0,29.0,S,60.0,47.0
1139335020000000000,1,OVERWEG,10210865.0,2.0,1139270400000000000,ONR-RIB,135.0,36.0,S,90.0,22.0
1139340180000000000,204,OVERWEG,10211195.0,2.0,1139270400000000000,ONR-RIB,135.0,34.0,S,60.0,12.0
1139344800000000000,60,BALLAST,10717727.0,2.0,1139270400000000000,TECHONV,221.0,27.0,B,56.0,44.0
1139361600000000000,128,SEIN,10285331.0,5.0,1139356800000000000,TECHONV,225.0,11.0,S,30.0,7.0
1139369400000000000,523,OVERWEG,10247836.0,2.0,1139356800000000000,TECHONV,218.0,9.0,S,58.0,18.0
1139375760000000000,924,WISSEL,10101815.0,2.0,1139356800000000000,TECHONV,213.0,4.0,S,60.0,53.0
1139385060000000000,950,OVERWEG,10021066.0,2.0,1139356800000000000,TECHONV,223.0,4.0,S,91.0,43.0
1139385780000000000,212,OVERWEG,10211445.0,2.0,1139356800000000000,TECHONV,221.0,30.0,S,67.0,27.0
1139386740000000000,586,DETGRSSSL,10636897.0,2.0,1139356800000000000,TECHONV,240.0,9.0,B,90.0,52.0
1139388300000000000,602,WISSEL,10201737.0,2.0,1139356800000000000,TECHONV,218.0,34.0,S,60.0,55.0
1139394120000000000,135,WISSEL,10265156.0,2.0,1139356800000000000,ONR-DERD,147.0,11.0,B,60.0,16.0
1139394720000000000,93,SEIN,10284950.0,4.0,1139356800000000000,TECHONV,225.0,12.0,S,60.0,25.0
1139394960000000000,87,OVERWEG,10247827.0,4.0,1139356800000000000,ONR-DERD,145.0,12.0,T,240.0,10.0
1139395500000000000,618,SEIN_BORD,10516683.0,2.0,1139356800000000000,ONR-RIB,133.0,24.0,S,60.0,11.0
1139397360000000000,605,OVERWBEVL,10200108.0,5.0,1139356800000000000,TECHONV,209.0,32.0,B,63.0,34.0
1139397900000000000,120,SEIN,10143893.0,2.0,1139356800000000000,TECHONV,221.0,19.0,S,30.0,13.0
1139401260000000000,117,SNSCHAKAUT,10253097.0,5.0,1139356800000000000,TECHONV,221.0,15.0,E,59.0,72.0
1139401440000000000,24,OVERWEG,10211688.0,2.0,1139356800000000000,TECHONV,215.0,31.0,S,84.0,58.0
1139402460000000000,60,SPRVIADUCT,10717339.0,2.0,1139356800000000000,ONR-RIB,133.0,27.0,K,31.0,10.0
1139402700000000000,118,SPOORBRUG,10000736.0,2.0,1139356800000000000,ONR-RIB,135.0,5.0,S,91.0,45.0
1139408460000000000,210,OVERWEG,10211426.0,2.0,1139356800000000000,TECHONV,218.0,30.0,S,83.0,58.0
1139409000000000000,73,SEIN,10286004.0,2.0,1139356800000000000,TECHONV,225.0,6.0,S,35.0,21.0
1139414640000000000,135,TREINBEINV,10282715.0,2.0,1139356800000000000,TECHONV,218.0,11.0,S,90.0,38.0
1139416320000000000,12,OVERWEG,10211037.0,2.0,1139356800000000000,ONR-DERD,140.0,35.0,S,61.0,43.0
1139423640000000000,116,SEIN,10035421.0,5.0,1139356800000000000,TECHONV,215.0,5.0,S,30.0,9.0
1139424780000000000,64,KOPERKABEL,10644223.0,2.0,1139356800000000000,WEER,181.0,26.0,T,195.0,117.0
1139425860000000000,818,OVERWEG,10145701.0,2.0,1139356800000000000,WEER,181.0,18.0,S,95.0,75.0
1139429520000000000,2,OVERWEG,10210882.0,2.0,1139356800000000000,ONR-DERD,145.0,37.0,S,31.0,29.0
1139429760000000000,564,SNSCHAKAUT,10029434.0,5.0,1139356800000000000,TECHONV,213.0,2.0,E,76.0,17.0
1139436120000000000,21,SCHAKELST,10163788.0,5.0,1139356800000000000,TECHONV,214.0,29.0,E,65.0,94.0
1139437260000000000,950,BAANLICHAA,10107663.0,2.0,1139356800000000000,ONR-DERD,151.0,4.0,B,24.0,5.0
1139474040000000000,121,OVERWEG,10145478.0,2.0,1139443200000000000,ONR-DERD,151.0,20.0,S,45.0,16.0
1139493900000000000,47,SEIN,10142954.0,2.0,1139443200000000000,TECHONV,221.0,21.0,S,60.0,81.0
1139546940000000000,118,SNSCHAKAUT,10029660.0,4.0,1139529600000000000,TECHONV,218.0,5.0,E,62.0,26.0
1139547360000000000,144,SNSCHAKAUT,10252855.0,4.0,1139529600000000000,TECHONV,221.0,10.0,E,63.0,12.0
1139548980000000000,103,SEIN,10035078.0,2.0,1139529600000000000,ONR-RIB,133.0,1.0,S,64.0,46.0
1139549040000000000,539,SEIN,10035919.0,4.0,1139529600000000000,TECHONV,215.0,3.0,S,29.0,15.0
1139551560000000000,133,WISSEL,10526238.0,2.0,1139529600000000000,ONR-RIB,135.0,8.0,S,60.0,30.0
1139552580000000000,555,SEIN,10036033.0,5.0,1139529600000000000,TECHONV,221.0,3.0,G,15.0,55.0
1139558880000000000,95,OVERWEG,10247744.0,2.0,1139529600000000000,TECHONV,214.0,12.0,S,60.0,9.0
1139558880000000000,42,OVERWEG,10211271.0,2.0,1139529600000000000,ONR-DERD,145.0,28.0,S,32.0,9.0
1139561700000000000,118,OVERWEG,10021017.0,2.0,1139529600000000000,ONR-DERD,145.0,5.0,S,121.0,93.0
1139562180000000000,120,DETECTREIN,10621362.0,2.0,1139529600000000000,ONR-DERD,145.0,19.0,B,31.0,16.0
1139564640000000000,149,OVERWEG,10247830.0,2.0,1139529600000000000,ONR-DERD,149.0,17.0,S,120.0,45.0
1139565780000000000,560,RISANALOOG,10002653.0,5.0,1139529600000000000,TECHONV,218.0,2.0,T,120.0,21.0
1139566980000000000,928,WISSEL,10268298.0,2.0,1139529600000000000,WEER,181.0,17.0,S,61.0,130.0
1139568720000000000,528,WISSEL,10265850.0,2.0,1139529600000000000,ONR-RIB,133.0,12.0,S,65.0,163.0
1139571060000000000,120,TREINBEINV,10145735.0,4.0,1139529600000000000,ONR-RIB,133.0,19.0,S,90.0,34.0
1139571780000000000,586,RIJDRAAD,10280615.0,2.0,1139529600000000000,ONR-DERD,150.0,9.0,E,35.0,5.0
1139571960000000000,17,OVERWEG,10211740.0,2.0,1139529600000000000,ONR-DERD,145.0,29.0,S,15.0,12.0
1139572200000000000,542,DETGRSSSL,10058153.0,2.0,1139529600000000000,TECHONV,218.0,5.0,S,69.0,8.0
1139578080000000000,108,OVERWEG,10211359.0,2.0,1139529600000000000,ONR-DERD,140.0,29.0,S,30.0,19.0
1139581260000000000,10,SEIN,10220995.0,4.0,1139529600000000000,TECHONV,221.0,35.0,S,33.0,15.0
1139589780000000000,109,OVERWEG,10247811.0,2.0,1139529600000000000,TECHONV,221.0,51.0,P,60.0,168.0
1139594220000000000,115,TIJDKLOK,10003279.0,4.0,1139529600000000000,TECHONV,213.0,3.0,T,60.0,17.0
1139596260000000000,100,DETGRSSSL,10663405.0,2.0,1139529600000000000,TECHONV,221.0,14.0,S,171.0,266.0
1139620680000000000,617,DETGRSSSL,10142629.0,2.0,1139616000000000000,TECHONV,218.0,23.0,S,61.0,73.0
1139623020000000000,115,DETGRSSSL,10026849.0,5.0,1139616000000000000,ONR-DERD,145.0,3.0,S,57.0,84.0
1139635560000000000,617,DETGRSSSL,10142629.0,2.0,1139616000000000000,TECHONV,221.0,23.0,S,61.0,259.0
1139639580000000000,80,WISSELSTEL,10644321.0,2.0,1139616000000000000,ONR-RIB,135.0,10.0,S,90.0,80.0
1139640420000000000,542,DETGRSSSL,10058156.0,2.0,1139616000000000000,TECHONV,215.0,5.0,S,84.0,35.0
1139641440000000000,47,SEIN,10590410.0,2.0,1139616000000000000,TECHONV,215.0,28.0,S,30.0,8.0
1139647020000000000,305,OVERWEG,10561468.0,5.0,1139616000000000000,ONR-RIB,135.0,35.0,S,60.0,10.0
1139657100000000000,803,SEIN,10221808.0,5.0,1139616000000000000,TECHONV,215.0,37.0,S,16.0,7.0
1139659200000000000,950,OVERWEG,10657957.0,5.0,1139616000000000000,ONR-RIB,133.0,4.0,S,31.0,8.0
1139660400000000000,119,OVERWEG,10021027.0,5.0,1139616000000000000,ONR-RIB,133.0,5.0,S,57.0,5.0
1139664420000000000,205,OVERWEG,10211652.0,2.0,1139616000000000000,ONR-DERD,140.0,32.0,S,378.0,416.0
1139672700000000000,486,HEKWERK,10262908.0,4.0,1139616000000000000,ONR-DERD,151.0,9.0,B,60.0,23.0
1139672940000000000,87,RISANALOOG,10587236.0,4.0,1139616000000000000,TECHONV,221.0,12.0,T,60.0,17.0
1139673780000000000,135,SEIN,10286873.0,4.0,1139616000000000000,ONR-RIB,133.0,11.0,S,61.0,20.0
1139679720000000000,950,WISSEL,10646028.0,2.0,1139616000000000000,TECHONV,221.0,4.0,S,66.0,16.0
1139681340000000000,603,WISSEL,10201829.0,4.0,1139616000000000000,TECHONV,221.0,34.0,B,45.0,21.0
1139682480000000000,144,AARDFTDET,10553144.0,4.0,1139616000000000000,TECHONV,218.0,10.0,S,60.0,11.0
1139684940000000000,128,SPOORSPS,10703912.0,2.0,1139616000000000000,ONR-RIB,133.0,11.0,B,46.0,27.0
1139687580000000000,519,RISANALOOG,10118819.0,4.0,1142035200000000000,TECHONV,215.0,25.0,T,120.0,46.0
1139691120000000000,211,OVERWEG,10211316.0,2.0,1139616000000000000,ONR-DERD,145.0,29.0,S,15.0,6.0
1139700360000000000,589,OMROEPOP,10247022.0,4.0,1139616000000000000,TECHONV,218.0,10.0,T,240.0,59.0
1139704620000000000,950,SPOORBRUG,10000742.0,5.0,1139702400000000000,ONR-DERD,151.0,4.0,K,16.0,5.0
1139709540000000000,950,TREINBEINV,10056939.0,5.0,1139702400000000000,TECHONV,220.0,4.0,S,37.0,69.0
1139713440000000000,586,SPOORBRUG,10329059.0,2.0,1139702400000000000,ONR-DERD,150.0,9.0,K,150.0,125.0
1139721900000000000,144,AARDFTDET,10553144.0,4.0,1139702400000000000,ONR-RIB,135.0,10.0,S,102.0,7.0
1139723520000000000,545,DETECTREIN,10621388.0,2.0,1139702400000000000,TECHONV,294.0,19.0,S,95.0,15.0
1139750820000000000,5,OVERWEG,10210911.0,2.0,1139702400000000000,TECHONV,221.0,37.0,S,61.0,27.0
1139753040000000000,4,OMROEPOP,10165173.0,4.0,1139702400000000000,TECHONV,221.0,35.0,T,78.0,21.0
1139756880000000000,586,RISANALOOG,10244040.0,4.0,1139702400000000000,ONR-DERD,149.0,9.0,T,150.0,43.0
1139767620000000000,555,TREINBEINV,10056928.0,2.0,1139702400000000000,TECHONV,218.0,3.0,S,120.0,228.0
1139783520000000000,128,RISANALOOG,10243839.0,4.0,1139702400000000000,TECHONV,221.0,11.0,T,45.0,15.0
1141172240000000000,514,WISVERWINS,10674763.0,2.0,1141171200000000000,TECHONV,218.0,28.0,B,70.0,133.0
1141176941000000000,603,WISSEL,10201805.0,2.0,1141171200000000000,TECHONV,219.0,34.0,B,45.0,11.0
1141179459000000000,950,SEIN,10688510.0,5.0,1141171200000000000,TECHONV,215.0,4.0,S,15.0,18.0
1141191215000000000,586,WISSEL,10266353.0,2.0,1141171200000000000,TECHONV,221.0,9.0,S,60.0,52.0
1141192980000000000,128,WISSEL,10332723.0,2.0,1141171200000000000,TECHONV,221.0,11.0,B,60.0,54.0
1141195501000000000,73,SPOORSPS,10699095.0,2.0,1141171200000000000,TECHONV,227.0,6.0,B,70.0,224.0
1141201311000000000,542,WISSEL,10552118.0,5.0,1141171200000000000,TECHONV,218.0,5.0,S,96.0,38.0
1141202261000000000,203,CCTV_CAM,10166941.0,4.0,1141171200000000000,TECHONV,218.0,34.0,T,140.0,91.0
1141202402000000000,502,WISSEL,10581416.0,2.0,1141171200000000000,TECHONV,223.0,35.0,S,90.0,62.0
1141202722000000000,519,DETPSSSL,10142089.0,2.0,1141171200000000000,TECHONV,218.0,25.0,S,45.0,13.0
